id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra
13355,22-03-2023,3631,Patricia Durán,34,santiago,Región Metropolitana de Santiago,Tienda,1,968427,968427,544934.0
13359,22-03-2023,5425,Osvaldo Gutiérrez,34,viña del mar,Región de Valparaíso,App,4,286542,1146168,544934.0
13360,22-03-2023,5215,Gabriela Gallardo,32,viña del mar,Región de Valparaíso,App,3,355244,1065732,544934.0
13363,22-03-2023,1041,Richard Riquelme,21,temuco,Región de la Araucanía,App,3,1008357,3025071,544934.0
13364,22-03-2023,5895,Nataly Fuentes,40,santiago,Región Metropolitana de Santiago,Tienda,2,15877,31754,544934.0
13366,22-03-2023,2687,Marcela Contreras,42,antofagasta,Región de Antofagasta,Web,3,1078044,3234132,544934.0
13369,22-03-2023,3063,Lía Muñoz,42,la serena,Región de Coquimbo,App,3,210354,631062,544934.0
13371,22-03-2023,2169,Olivia Vargas,21,santiago,Región Metropolitana de Santiago,App,3,352661,1057983,544934.0
13374,22-03-2023,1672,Alejandro Cerda,46,santiago,Región Metropolitana de Santiago,Web,1,923790,923790,544934.0
13377,22-03-2023,777,Norma Riquelme,47,santiago,Región Metropolitana de Santiago,Tienda,1,751171,751171,306326.0
13379,22-03-2023,3580,Abraham Fuentes,49,la serena,Región de Coquimbo,Tienda,2,598277,1196554,544934.0
13381,23-03-2023,5583,Marta Avilés,46,santiago,Región Metropolitana de Santiago,Tienda,4,1049166,4196664,544934.0
13382,23-03-2023,303,Francisco Salgado,30,talca,Región del Maule,Web,1,913775,913775,586572.0
13384,23-03-2023,4036,Patricio Hernández,35,santiago,Región Metropolitana de Santiago,Tienda,1,134450,134450,544934.0
13385,23-03-2023,1462,Sofía Durán,18,la serena,Región de Coquimbo,Tienda,1,362797,362797,544934.0
13386,23-03-2023,4073,Diego Núñez,34,santiago,Región Metropolitana de Santiago,Tienda,3,892118,2676354,544934.0
13389,23-03-2023,3571,María Soto,34,concepción,Región del Biobío,Tienda,3,698194,2094582,544934.0
13390,23-03-2023,4813,Marcela Flores,34,la serena,Región de Coquimbo,Tienda,4,529169,2116676,544934.0
13392,23-03-2023,1233,Jessica Rodríguez,34,valparaíso,Región de Valparaíso,Tienda,2,298470,596940,544934.0
13394,23-03-2023,394,Patricio Osorio,80,viña del mar,Región de Valparaíso,Web,1,401764,401764,798772.0
13395,23-03-2023,1438,Marcelo Silva,31,santiago,Región Metropolitana de Santiago,Tienda,4,466388,1865552,544934.0
13396,23-03-2023,438,Leticia Rodríguez,34,concepción,Región del Biobío,App,3,1053065,3159195,839674.0
13397,23-03-2023,1462,Sofía Durán,18,la serena,Región de Coquimbo,Web,4,158992,635968,544934.0
13403,23-03-2023,4313,Juana Díaz,40,santiago,Región Metropolitana de Santiago,Tienda,1,950356,950356,544934.0
13404,23-03-2023,4011,Pamela Rozas,43,temuco,Región de la Araucanía,Tienda,1,910373,910373,544934.0
13405,23-03-2023,1973,Tomás González,34,la serena,Región de Coquimbo,Web,1,245144,245144,544934.0
13406,23-03-2023,5198,Sergio Herrera,27,santiago,Región Metropolitana de Santiago,Tienda,2,958343,1916686,544934.0
13407,23-03-2023,2148,Fernanda Rojas,18,santiago,Región Metropolitana de Santiago,Tienda,2,86228,172456,544934.0
13408,23-03-2023,2669,Marcelo Gaete,34,la serena,Región de Coquimbo,Tienda,2,624469,1248938,544934.0
13410,23-03-2023,1710,Eliana Rojas,37,santiago,Región Metropolitana de Santiago,Tienda,2,929697,1859394,544934.0
13414,24-03-2023,3547,Humberto Ramírez,65,santiago,Región Metropolitana de Santiago,Web,1,380433,380433,544934.0
13418,24-03-2023,1163,Yasna Pérez,46,santiago,Región Metropolitana de Santiago,Tienda,2,14112,28224,544934.0
13422,24-03-2023,4797,Ximena Silva,34,santiago,Región Metropolitana de Santiago,Tienda,3,1094452,3283356,544934.0
13423,24-03-2023,3950,Jessica Casanova,39,la serena,Región de Coquimbo,App,1,868695,868695,544934.0
13424,24-03-2023,5097,Patricia Castro,38,santiago,Región Metropolitana de Santiago,Web,3,816326,2448978,544934.0
13425,24-03-2023,581,Carmen Ruiz,28,antofagasta,Región de Antofagasta,App,3,628703,1886109,513222.0
13426,24-03-2023,792,Ana Catalán,44,santiago,Región Metropolitana de Santiago,Web,2,346870,693740,627607.0
13432,24-03-2023,4666,Anaís Orellana,34,santiago,Región Metropolitana de Santiago,Web,2,883988,1767976,544934.0
13434,24-03-2023,2262,Francisco Díaz,36,temuco,Región de la Araucanía,Tienda,4,1107205,4428820,544934.0
13435,24-03-2023,1229,Teresa Rojas,42,viña del mar,Región de Valparaíso,Web,1,107608,107608,544934.0
13438,24-03-2023,5018,Javier Alvarez,30,talca,Región del Maule,Web,4,763063,3052252,544934.0
13439,24-03-2023,3616,Jorge Tobar,21,valparaíso,Región de Valparaíso,Web,1,281801,281801,544934.0
13440,24-03-2023,1599,Oscar Castillo,25,talca,Región del Maule,App,4,1048904,4195616,544934.0
13442,25-03-2023,527,Tomás Berríos,43,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,876671,3506684,473338.0
13443,25-03-2023,1914,Dominique Fernández,25,santiago,Región Metropolitana de Santiago,Web,3,489104,1467312,544934.0
13444,25-03-2023,3433,Sofía Garrido,19,santiago,Región Metropolitana de Santiago,Web,3,735971,2207913,544934.0
13445,25-03-2023,3714,Juana Salas,35,concepción,Región del Biobío,Web,3,987159,2961477,544934.0
13446,25-03-2023,1918,Jean Villarroel,30,talca,Región del Maule,Web,1,292600,292600,544934.0
13449,25-03-2023,4785,Eliana Lizama,24,santiago,Región Metropolitana de Santiago,App,3,709880,2129640,544934.0
13453,25-03-2023,1038,José Lobos,49,puerto montt,Región de los Lagos,Tienda,4,97337,389348,544934.0
13455,25-03-2023,3235,Adela Cárcamo,21,talca,Región del Maule,Tienda,3,791165,2373495,544934.0
13456,25-03-2023,2620,Patricia Riveros,25,rancagua,Región del Libertador General Bernardo O'Higgins,App,3,111361,334083,544934.0
13457,25-03-2023,3930,Nicole Espinosa,28,santiago,Región Metropolitana de Santiago,App,1,194511,194511,544934.0
13458,25-03-2023,1422,Anahí Calderón,30,santiago,Región Metropolitana de Santiago,App,4,198561,794244,544934.0
13459,25-03-2023,875,Patricia Morales,57,concepción,Región del Biobío,Tienda,2,897698,1795396,122848.0
13461,25-03-2023,2422,Francisco Gálvez,56,valparaíso,Región de Valparaíso,Web,3,1173974,3521922,544934.0
13462,25-03-2023,3062,Pía Miranda,49,concepción,Región del Biobío,Web,1,758700,758700,544934.0
13463,25-03-2023,2634,Giovanna Fuentes,23,santiago,Región Metropolitana de Santiago,App,1,989967,989967,544934.0
13465,25-03-2023,4896,Germán Fredes,51,santiago,Región Metropolitana de Santiago,Web,1,109121,109121,544934.0
13467,25-03-2023,5192,Ana Retamales,38,santiago,Región Metropolitana de Santiago,Tienda,3,1088350,3265050,544934.0
13471,26-03-2023,4226,Aurora Miranda,44,concepción,Región del Biobío,Tienda,4,806532,3226128,544934.0
13472,26-03-2023,5642,Alfonso González,50,santiago,Región Metropolitana de Santiago,Web,2,748958,1497916,544934.0
13473,26-03-2023,2691,Bernardita Araya,35,santiago,Región Metropolitana de Santiago,Tienda,2,923476,1846952,544934.0
13475,26-03-2023,1307,Teófilo Ramírez,33,la serena,Región de Coquimbo,Tienda,4,526136,2104544,544934.0
13478,26-03-2023,4682,Solange Ávila,31,antofagasta,Región de Antofagasta,App,2,535580,1071160,544934.0
13479,26-03-2023,2053,Braulio Núñez,30,concepción,Región del Biobío,Tienda,2,278789,557578,544934.0
13481,26-03-2023,505,Rafael Sánchez,19,temuco,Región de la Araucanía,Web,1,211607,211607,716258.0
13483,26-03-2023,4158,Sofía Valenzuela,61,santiago,Región Metropolitana de Santiago,Web,3,963524,2890572,544934.0
13485,26-03-2023,592,Verónica Rodríguez,32,santiago,Región Metropolitana de Santiago,Tienda,1,713467,713467,676787.0
13486,26-03-2023,1522,Cristóbal Araya,34,concepción,Región del Biobío,Tienda,3,1033957,3101871,544934.0
13487,26-03-2023,2377,Carlos Abarca,49,valparaíso,Región de Valparaíso,Web,3,971043,2913129,544934.0
13488,26-03-2023,660,María López,34,santiago,Región Metropolitana de Santiago,Web,3,691966,2075898,613700.0
13490,26-03-2023,2985,Juan Lara,45,santiago,Región Metropolitana de Santiago,Tienda,2,493145,986290,544934.0
13491,26-03-2023,1434,Maximiliano Núñez,43,temuco,Región de la Araucanía,Web,4,869907,3479628,544934.0
13493,26-03-2023,5393,Antonia Cifuentes,35,concepción,Región del Biobío,Tienda,3,806687,2420061,544934.0
13494,26-03-2023,878,Agustina Parra,19,antofagasta,Región de Antofagasta,App,3,618010,1854030,693032.0
13499,26-03-2023,3215,Maricel Monsalve,34,la serena,Región de Coquimbo,Web,4,1037007,4148028,544934.0
13501,27-03-2023,4474,Luciano Peralta,23,viña del mar,Región de Valparaíso,App,3,80601,241803,544934.0
13503,27-03-2023,664,Génesis Jara,30,antofagasta,Región de Antofagasta,App,2,522107,1044214,313504.0
13504,27-03-2023,5843,Julio Riquelme,52,santiago,Región Metropolitana de Santiago,App,4,816233,3264932,544934.0
13506,27-03-2023,2257,Raúl Oyarzún,34,temuco,Región de la Araucanía,Web,1,633793,633793,544934.0
13509,27-03-2023,1959,María Zurita,18,viña del mar,Región de Valparaíso,App,4,1093308,4373232,544934.0
13511,27-03-2023,5125,Santino Mora,31,concepción,Región del Biobío,Tienda,3,634165,1902495,544934.0
13512,27-03-2023,2266,Rubén Gómez,30,viña del mar,Región de Valparaíso,Web,4,340312,1361248,544934.0
13513,27-03-2023,249,Víctor Hurtado,42,santiago,Región Metropolitana de Santiago,App,4,787653,3150612,967258.0
13515,27-03-2023,696,Noelia Casanova,24,santiago,Región Metropolitana de Santiago,Tienda,1,440441,440441,649558.0
13516,27-03-2023,2052,Camilo Olguín,35,santiago,Región Metropolitana de Santiago,Web,4,398178,1592712,544934.0
13517,27-03-2023,4820,Fernando Reyes,23,concepción,Región del Biobío,Tienda,1,231072,231072,544934.0
13518,27-03-2023,2746,Antonella Toro,19,la serena,Región de Coquimbo,Tienda,4,770355,3081420,544934.0
13522,27-03-2023,3280,Edinson Varela,24,concepción,Región del Biobío,Tienda,2,1019292,2038584,544934.0
13523,27-03-2023,1146,Milena Veas,34,rancagua,Región del Libertador General Bernardo O'Higgins,App,2,59489,118978,544934.0
13525,27-03-2023,5977,Sofía Prieto,34,concepción,Región del Biobío,Tienda,2,224654,449308,544934.0
13530,27-03-2023,2167,Daniel López,39,puerto montt,Región de los Lagos,Tienda,1,830002,830002,544934.0
13531,28-03-2023,3108,María Rojas,25,la serena,Región de Coquimbo,App,4,1083377,4333508,544934.0
13532,28-03-2023,5234,Moisés Aguilera,49,santiago,Región Metropolitana de Santiago,Tienda,1,1021296,1021296,544934.0
13534,28-03-2023,615,Camila Donoso,29,santiago,Región Metropolitana de Santiago,App,3,532616,1597848,886221.0
13540,28-03-2023,557,Benjamín Leyton,27,santiago,Región Metropolitana de Santiago,App,3,832902,2498706,220614.0
13541,28-03-2023,3168,Orfelina San Martín,34,santiago,Región Metropolitana de Santiago,App,3,676463,2029389,544934.0
13542,28-03-2023,1115,Paulino Núñez,55,talca,Región del Maule,Tienda,4,414157,1656628,544934.0
13543,28-03-2023,1904,Sofía Godoy,34,santiago,Región Metropolitana de Santiago,Web,4,183831,735324,544934.0
13544,28-03-2023,1870,Hugo Uribe,35,concepción,Región del Biobío,Web,4,331558,1326232,544934.0
13545,28-03-2023,5357,Pedro Águila,27,santiago,Región Metropolitana de Santiago,Web,1,810288,810288,544934.0
13546,28-03-2023,4481,Rose López,28,santiago,Región Metropolitana de Santiago,App,1,84080,84080,544934.0
13547,28-03-2023,3756,Gabriel Guerrero,21,santiago,Región Metropolitana de Santiago,Tienda,2,752024,1504048,544934.0
13549,28-03-2023,2658,Carlos Navarrete,27,temuco,Región de la Araucanía,Web,3,755557,2266671,544934.0
13551,28-03-2023,5832,María González,23,valparaíso,Región de Valparaíso,Tienda,2,1094368,2188736,544934.0
13552,28-03-2023,1958,Efraín Poblete,26,valparaíso,Región de Valparaíso,Web,2,358180,716360,544934.0
13553,28-03-2023,2936,Giovanni Torres,36,santiago,Región Metropolitana de Santiago,Web,4,900965,3603860,544934.0
13554,28-03-2023,1659,Jorge Andrade,36,puerto montt,Región de los Lagos,Tienda,3,516742,1550226,544934.0
13556,28-03-2023,300,Luis Parra,36,concepción,Región del Biobío,App,1,1026641,1026641,176813.0
13557,28-03-2023,2812,Erica Carvajal,37,concepción,Región del Biobío,Web,4,989936,3959744,544934.0
13558,28-03-2023,5798,Maximiliano Castro,41,talca,Región del Maule,Web,4,47996,191984,544934.0
13560,28-03-2023,3744,Inés Olave,32,la serena,Región de Coquimbo,Web,1,53905,53905,544934.0
13561,29-03-2023,5309,María Ahumada,34,concepción,Región del Biobío,Web,2,524705,1049410,544934.0
13562,29-03-2023,1082,Bryan Pozo,45,santiago,Región Metropolitana de Santiago,Web,2,295940,591880,544934.0
13565,29-03-2023,4229,Brian Martínez,34,talca,Región del Maule,Web,2,671125,1342250,544934.0
13566,29-03-2023,5088,Joaquín Reyes,25,rancagua,Región del Libertador General Bernardo O'Higgins,App,4,274561,1098244,544934.0
13571,29-03-2023,833,Arturo Navarrete,24,valparaíso,Región de Valparaíso,App,4,605948,2423792,226771.0
13572,29-03-2023,2380,Pamela Gatica,34,viña del mar,Región de Valparaíso,Web,2,583179,1166358,544934.0
13574,29-03-2023,5389,Elías Rodríguez,52,valparaíso,Región de Valparaíso,Tienda,3,1027877,3083631,544934.0
13575,29-03-2023,4693,Javier Vargas,33,concepción,Región del Biobío,Tienda,3,761298,2283894,544934.0
13577,29-03-2023,5258,Marcia Fernández,34,temuco,Región de la Araucanía,Tienda,2,852395,1704790,544934.0
13579,29-03-2023,5691,Valeska Riquelme,44,la serena,Región de Coquimbo,App,2,815170,1630340,544934.0
13581,29-03-2023,2265,Vladimir Rodríguez,34,temuco,Región de la Araucanía,Web,3,482574,1447722,544934.0
13582,29-03-2023,962,Fernando Vera,46,viña del mar,Región de Valparaíso,Tienda,3,829381,2488143,642837.0
13583,29-03-2023,2832,Martina Tapia,18,talca,Región del Maule,App,1,71580,71580,544934.0
13586,29-03-2023,2629,María Solís,34,santiago,Región Metropolitana de Santiago,Web,1,122883,122883,544934.0
13587,29-03-2023,4905,Gabriel Barrera,28,concepción,Región del Biobío,App,1,981795,981795,544934.0
13588,29-03-2023,3728,Luis Aguirre,64,santiago,Región Metropolitana de Santiago,Web,3,1140938,3422814,544934.0
13589,29-03-2023,4460,Lucas Fuentes,32,talca,Región del Maule,Tienda,3,1050796,3152388,544934.0
13591,30-03-2023,3192,Andrés Acosta,53,santiago,Región Metropolitana de Santiago,Web,1,1044882,1044882,544934.0
13594,30-03-2023,284,María Ibarra,34,temuco,Región de la Araucanía,Web,4,24418,97672,184584.0
13596,30-03-2023,4978,Mario Rojas,27,la serena,Región de Coquimbo,App,2,995645,1991290,544934.0
13597,30-03-2023,737,Juan Serrano,43,concepción,Región del Biobío,Web,2,15819,31638,453201.0
13599,30-03-2023,2086,Felipe Marín,19,santiago,Región Metropolitana de Santiago,App,3,543735,1631205,544934.0
13600,30-03-2023,671,Kevin Orellana,20,concepción,Región del Biobío,Tienda,4,518366,2073464,256036.0
13601,30-03-2023,4010,Karin Tapia,41,santiago,Región Metropolitana de Santiago,Web,1,1046586,1046586,544934.0
13603,30-03-2023,2189,Fernando Carrasco,34,temuco,Región de la Araucanía,Web,2,1162129,2324258,544934.0
13605,30-03-2023,4944,Rosa Díaz,18,concepción,Región del Biobío,Web,2,278230,556460,544934.0
13607,30-03-2023,2918,Omar Galleguillos,30,puerto montt,Región de los Lagos,Web,3,848624,2545872,544934.0
13608,30-03-2023,1885,Constanza Lara,56,puerto montt,Región de los Lagos,Tienda,3,1119930,3359790,544934.0
13609,30-03-2023,256,Janet Jaque,27,viña del mar,Región de Valparaíso,Web,4,1018166,4072664,601121.0
13610,30-03-2023,3098,Lidia Moraga,27,concepción,Región del Biobío,Tienda,2,1082584,2165168,544934.0
13613,30-03-2023,5134,Trinidad Cortés,25,concepción,Región del Biobío,App,1,580658,580658,544934.0
13615,30-03-2023,5069,Rosa Ramírez,31,concepción,Región del Biobío,App,2,509072,1018144,544934.0
13616,30-03-2023,2281,Trinidad Torres,53,antofagasta,Región de Antofagasta,Tienda,2,15523,31046,544934.0
13617,30-03-2023,4013,Cecilia Ibáñez,34,santiago,Región Metropolitana de Santiago,Tienda,1,1031410,1031410,544934.0
13618,30-03-2023,5144,Benjamín Letelier,40,santiago,Región Metropolitana de Santiago,Tienda,1,432377,432377,544934.0
13619,30-03-2023,1804,José Flores,37,santiago,Región Metropolitana de Santiago,Web,3,1034949,3104847,544934.0
13620,30-03-2023,4534,Luis Díaz,26,concepción,Región del Biobío,App,2,1124216,2248432,544934.0
13621,31-03-2023,3068,William Miranda,32,rancagua,Región del Libertador General Bernardo O'Higgins,Web,1,142360,142360,544934.0
13622,31-03-2023,294,Mauricio Saldías,28,la serena,Región de Coquimbo,Tienda,1,764810,764810,424172.0
13624,31-03-2023,3576,Carlos Morales,31,temuco,Región de la Araucanía,App,4,427570,1710280,544934.0
13626,31-03-2023,5028,Emilia Urbina,38,viña del mar,Región de Valparaíso,Tienda,4,1063786,4255144,544934.0
13631,31-03-2023,3224,Erwin Cáceres,18,santiago,Región Metropolitana de Santiago,Web,3,633166,1899498,544934.0
13632,31-03-2023,2172,Julieta González,28,santiago,Región Metropolitana de Santiago,Tienda,4,571018,2284072,544934.0
13633,31-03-2023,810,Miguel Silva,34,talca,Región del Maule,Web,4,389077,1556308,201914.0
13635,31-03-2023,414,Máximo Villagrán,26,santiago,Región Metropolitana de Santiago,Tienda,3,750453,2251359,616094.0
13637,31-03-2023,419,Raúl Mamani,19,santiago,Región Metropolitana de Santiago,App,1,276440,276440,705267.0
13638,31-03-2023,261,Cristopher Vallejos,46,temuco,Región de la Araucanía,Tienda,3,454000,1362000,653507.0
13639,31-03-2023,4485,Elba Chamorro,46,santiago,Región Metropolitana de Santiago,App,1,1001202,1001202,544934.0
13640,31-03-2023,829,Susana Figueroa,28,la serena,Región de Coquimbo,Tienda,2,527458,1054916,763751.0
13641,31-03-2023,568,Adriana Valenzuela,34,santiago,Región Metropolitana de Santiago,Tienda,3,1145616,3436848,493727.0
13642,31-03-2023,1020,Octavio López,36,santiago,Región Metropolitana de Santiago,Tienda,1,766426,766426,544934.0
13643,31-03-2023,208,Irma Pérez,28,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,65919,263676,697152.0
13645,31-03-2023,3097,Nora Carreño,42,la serena,Región de Coquimbo,Tienda,4,265033,1060132,544934.0
13647,31-03-2023,1997,Erika Ahumada,34,rancagua,Región del Libertador General Bernardo O'Higgins,Web,4,1025811,4103244,544934.0
13648,31-03-2023,3715,María Burgos,38,santiago,Región Metropolitana de Santiago,Tienda,2,420256,840512,544934.0
13650,31-03-2023,1604,Rodrigo Tapia,23,temuco,Región de la Araucanía,App,3,751346,2254038,544934.0
13653,01-04-2023,4553,Isabel Vega,33,santiago,Región Metropolitana de Santiago,Tienda,2,1146619,2293238,544934.0
13654,01-04-2023,5445,María Benítez,31,santiago,Región Metropolitana de Santiago,Web,3,852034,2556102,544934.0
13655,01-04-2023,5366,Iván González,27,concepción,Región del Biobío,Web,3,1152048,3456144,544934.0
