id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,habitantes (2023),monto_compra
9594,16-11-2022,1709,Verónica Vergara,55.0,viña del mar,,Tienda,2,1002746,2005492,,
9595,16-11-2022,1983,Monserrat Márquez,25.0,viña del mar,,App,3,244121,732363,,
9596,16-11-2022,4544,Antonio Gálvez,39.0,la serena,,Web,4,634268,2537072,,
9597,16-11-2022,3912,Laura Contreras,46.0,concepción,bio bio,Web,4,460687,1842748,,
9598,16-11-2022,3696,José Campos,45.0,concepción,biobío,Tienda,2,1199921,2399842,1 036 142,
9599,16-11-2022,1984,Alejandro Osorio,61.0,valparaíso,,Web,2,660065,1320130,,
9600,16-11-2022,3019,Millaray Fernández,19.0,temuco,la araucanía,Tienda,4,593051,2372204,,
9601,17-11-2022,627,Karina Hernández,35.0,viña del mar,,Web,2,467364,934728,,516281.0
9602,17-11-2022,4885,Valeria Flores,43.0,santiago,region metropolitana,Web,4,1106896,4427584,,
9603,17-11-2022,2827,Carlos Benavides,,santiago,,Web,4,655840,2623360,,
9604,17-11-2022,1310,Johana Cornejo,24.0,santiago,region metropolitana,App,1,250861,250861,,
9605,17-11-2022,3478,Viviana Medina,31.0,la serena,coquimbo,Web,4,658721,2634884,534 239,
9606,17-11-2022,4271,Iván Cabezas,54.0,santiago,,Tienda,2,325380,650760,,
9607,17-11-2022,2476,Hernán Rodríguez,21.0,santiago,rm,Web,4,34856,139424,,
9608,17-11-2022,5875,Ignacio Rojas,53.0,la serena,coquimbo,Tienda,1,1114063,1114063,534 239,
9609,17-11-2022,2309,Tatiana Villalobos,23.0,santiago,rm,App,1,390580,390580,,
9610,17-11-2022,2026,María Salazar,49.0,antofagasta,antofagasta,Tienda,3,391422,1174266,441 211,
9611,17-11-2022,5919,Denisse López,22.0,concepción,,App,4,1057053,4228212,,
9612,17-11-2022,1011,Sergio Maldonado,45.0,puerto montt,,Web,2,145647,291294,,
9613,17-11-2022,1925,María Jorquera,24.0,viña del mar,,Tienda,1,1058413,1058413,,
9614,17-11-2022,3173,Carlos Badilla,22.0,la serena,coquimbo,App,3,262740,788220,534 239,
9615,17-11-2022,1578,Héctor Parra,,santiago,,Tienda,2,347775,695550,,
9616,17-11-2022,1284,Elisa Verdugo,25.0,santiago,region metropolitana,Web,1,101057,101057,,
9617,17-11-2022,1333,Gabriel Muñoz,,viña del mar,,Tienda,2,841808,1683616,,
9618,17-11-2022,5725,Alexandra Contreras,42.0,temuco,la araucanía,Tienda,4,297310,1189240,,
9619,17-11-2022,5608,José Inostroza,,concepción,,Web,3,838730,2516190,,
9620,17-11-2022,1304,Mariana Cabrera,,temuco,la araucanía,Tienda,1,995422,995422,,
9621,17-11-2022,356,Bernarda Viveros,29.0,valparaíso,,App,3,550682,1652046,,678177.0
9622,17-11-2022,825,Boris Cofré,,concepción,bio bio,Web,2,198694,397388,,583656.0
9623,17-11-2022,1024,Renato Viveros,36.0,puerto montt,los lagos,Web,2,252236,504472,328 924,
9624,17-11-2022,1778,Ramón Ferreira,24.0,santiago,rm,App,2,255159,510318,,
9625,17-11-2022,293,Rosa Sánchez,73.0,la serena,coquimbo,Tienda,2,340951,681902,534 239,840341.0
9626,17-11-2022,5412,Ricardo Núñez,22.0,temuco,,Web,2,115678,231356,,
9627,17-11-2022,4328,Almendra Toledo,22.0,santiago,rm,Web,3,812147,2436441,,
9628,17-11-2022,5048,Bernardino Muñoz,,concepción,bio bio,App,1,260950,260950,,
9629,17-11-2022,843,Dante Martínez,27.0,valparaíso,,Web,3,843128,2529384,,260232.0
9630,17-11-2022,1340,Ángel Palma,26.0,santiago,,Tienda,1,1182535,1182535,,
9631,18-11-2022,3551,Rodrigo Cubillos,38.0,antofagasta,antofagasta,Tienda,3,221929,665787,441 211,
9632,18-11-2022,5014,Joaquín Núñez,29.0,talca,,Web,4,879781,3519124,,
9633,18-11-2022,3532,Anita Norambuena,20.0,viña del mar,valparaiso,App,1,856676,856676,,
9634,18-11-2022,1073,Carlos Oyarzo,29.0,concepción,,Web,3,463151,1389453,,
9635,18-11-2022,228,Augusto Vergara,30.0,rancagua,o'higgins,App,2,547138,1094276,335 932,453788.0
9636,18-11-2022,599,Esperanza Saldías,42.0,valparaíso,valparaíso,Tienda,2,1144524,2289048,954 253,273060.0
9637,18-11-2022,1928,Nelly López,29.0,concepción,,App,4,424295,1697180,,
9638,18-11-2022,3078,Eduardo Becerra,45.0,antofagasta,antofagasta,Tienda,3,45677,137031,441 211,
9639,18-11-2022,1104,Jean Martínez,43.0,santiago,,Tienda,1,1159051,1159051,,
9640,18-11-2022,2724,Luisa Martínez,30.0,santiago,rm,Web,4,398731,1594924,,
9641,18-11-2022,240,Marcelo Jara,48.0,santiago,metropolitana,Tienda,4,1001373,4005492,,259400.0
9642,18-11-2022,2482,Nicole Muñoz,21.0,la serena,coquimbo,App,2,252189,504378,534 239,
9643,18-11-2022,5572,Enrique Gómez,19.0,temuco,,Tienda,1,289055,289055,,
9644,18-11-2022,2968,Cristian Cruz,22.0,puerto montt,,App,1,1192378,1192378,,
9645,18-11-2022,3472,Hernán Vega,62.0,santiago,rm,Tienda,2,650662,1301324,,
9646,18-11-2022,3870,Emilio Santos,58.0,concepción,biobío,App,4,262425,1049700,1 036 142,
9647,18-11-2022,3930,Nicole Espinosa,28.0,santiago,metropolitana,App,2,1008461,2016922,,
9648,18-11-2022,257,José Delgado,63.0,concepción,bio bio,Tienda,3,423924,1271772,,942539.0
9649,18-11-2022,4474,Luciano Peralta,23.0,viña del mar,valparaiso,Web,1,823791,823791,,
9650,18-11-2022,2549,Maximiliano Morales,,santiago,region metropolitana,Tienda,2,99353,198706,,
9651,18-11-2022,3349,Isabel Sáez,55.0,santiago,region metropolitana,Tienda,4,553073,2212292,,
9652,18-11-2022,2423,Martín Valdés,19.0,viña del mar,,App,4,380424,1521696,,
9653,18-11-2022,3405,Mauricio Vargas,52.0,la serena,coquimbo,App,3,846431,2539293,534 239,
9654,18-11-2022,3319,Julio Vergara,51.0,santiago,region metropolitana,Web,1,1144993,1144993,,
9655,18-11-2022,1293,María Mellado,,santiago,rm,Tienda,1,294813,294813,,
9656,18-11-2022,1905,Martín Cortés,19.0,santiago,region metropolitana,App,1,715638,715638,,
9657,18-11-2022,3708,Marcelo Vilches,39.0,la serena,coquimbo,App,3,87626,262878,534 239,
9658,18-11-2022,2480,Teresa Cisternas,60.0,concepción,,Web,3,33959,101877,,
9659,18-11-2022,1268,Juan Rebolledo,,valparaíso,,Tienda,3,46140,138420,,
9660,18-11-2022,4539,Jessica Bastías,75.0,valparaíso,valparaíso,Tienda,1,906552,906552,954 253,
9661,19-11-2022,3301,Andrés Maldonado,47.0,concepción,,Web,4,1071566,4286264,,
9662,19-11-2022,5727,Angelina Briones,,santiago,region metropolitana,Web,3,220875,662625,,
9663,19-11-2022,3640,Martín Moraga,37.0,santiago,region metropolitana,Web,3,453901,1361703,,
9664,19-11-2022,5647,Hilda Poblete,46.0,santiago,rm,Tienda,3,489717,1469151,,
9665,19-11-2022,3823,Ronald Henríquez,35.0,viña del mar,,Tienda,3,943059,2829177,,
9666,19-11-2022,877,Alejandro Varas,47.0,talca,maule,Tienda,4,653733,2614932,307 931,744375.0
9667,19-11-2022,3591,María Morales,57.0,talca,,Tienda,2,588287,1176574,,
9668,19-11-2022,2487,Benjamín Lagos,44.0,puerto montt,los lagos,Web,2,974929,1949858,328 924,
9669,19-11-2022,3510,Paloma Salazar,25.0,temuco,,App,2,480938,961876,,
9670,19-11-2022,3008,Yocelyn Godoy,37.0,santiago,metropolitana,Tienda,3,732912,2198736,,
9671,19-11-2022,3310,Juan Muñoz,27.0,santiago,region metropolitana,Web,3,882145,2646435,,
9672,19-11-2022,3456,Mathias Gallardo,,la serena,coquimbo,Tienda,4,240422,961688,534 239,
9673,19-11-2022,840,Hernán Flores,23.0,santiago,rm,App,3,1177767,3533301,,669038.0
9674,19-11-2022,3531,Andrés Seguel,29.0,concepción,bio bio,App,3,965414,2896242,,
9675,19-11-2022,4032,Carmen Ulloa,34.0,rancagua,,App,3,668748,2006244,,
9676,19-11-2022,2123,Luz Contreras,34.0,concepción,bio bio,App,4,579387,2317548,,
9677,19-11-2022,2395,Antonella Cuevas,,antofagasta,,Tienda,1,1178522,1178522,,
9678,19-11-2022,3242,Martín Maturana,30.0,valparaíso,,Web,1,845279,845279,,
9679,19-11-2022,3655,María Olmedo,47.0,santiago,region metropolitana,Tienda,4,155530,622120,,
9680,19-11-2022,888,Josefa Vásquez,22.0,santiago,,Tienda,1,1065810,1065810,,314365.0
9681,19-11-2022,4426,Enrique Muñoz,32.0,viña del mar,valparaiso,App,4,583465,2333860,,
9682,19-11-2022,5381,Ramón González,,viña del mar,valparaiso,Web,2,282106,564212,,
9683,19-11-2022,4132,Antonia Segura,63.0,valparaíso,,Tienda,4,1144731,4578924,,
9684,19-11-2022,3916,Carolina Toro,41.0,santiago,,Web,1,822283,822283,,
9685,19-11-2022,2025,Viviana Leiva,56.0,santiago,metropolitana,Web,3,374609,1123827,,
9686,19-11-2022,5173,Juan Pérez,42.0,concepción,bio bio,Web,2,762361,1524722,,
9687,19-11-2022,5079,Sarah Arévalo,50.0,valparaíso,valparaíso,Tienda,3,1120026,3360078,954 253,
9688,19-11-2022,1392,Camilo Flores,54.0,santiago,metropolitana,Tienda,2,359834,719668,,
9689,19-11-2022,5564,Camila Gallardo,62.0,valparaíso,,Web,3,1000307,3000921,,
9690,19-11-2022,1615,Pierre Gómez,,talca,,Web,1,996501,996501,,
9691,20-11-2022,3712,Eduardo González,36.0,viña del mar,,Tienda,2,380505,761010,,
9692,20-11-2022,3852,Eduardo Rojas,39.0,temuco,,Tienda,1,771075,771075,,
9693,20-11-2022,4428,Jorge Soto,34.0,santiago,region metropolitana,App,1,32269,32269,,
9694,20-11-2022,2904,Valentina Valdés,21.0,santiago,rm,App,3,1194973,3584919,,
9695,20-11-2022,5855,Jacqueline Martínez,71.0,concepción,bio bio,Tienda,3,24898,74694,,
9696,20-11-2022,1142,Gilberto Flores,32.0,santiago,region metropolitana,Web,3,890110,2670330,,
9697,20-11-2022,2307,Marco López,32.0,viña del mar,valparaiso,Tienda,2,946294,1892588,,
9698,20-11-2022,2741,Luciana Soto,24.0,santiago,,App,2,931105,1862210,,
9699,20-11-2022,916,Víctor Núñez,35.0,santiago,region metropolitana,Tienda,4,146883,587532,,492514.0
9700,20-11-2022,4143,Bárbara Fuentes,34.0,rancagua,o'higgins,Web,3,203550,610650,335 932,
9701,20-11-2022,3571,María Soto,,concepción,bio bio,Tienda,2,419755,839510,,
9702,20-11-2022,5635,Daniela Fernández,61.0,santiago,region metropolitana,Web,1,543513,543513,,
9703,20-11-2022,3079,Damaris Poblete,31.0,santiago,region metropolitana,Tienda,4,459912,1839648,,
9704,20-11-2022,473,Juana Mora,41.0,santiago,,Web,3,531429,1594287,,138844.0
9705,20-11-2022,776,José Morales,42.0,santiago,,Tienda,4,900075,3600300,,234926.0
9706,20-11-2022,4226,Aurora Miranda,44.0,concepción,biobío,Web,4,175974,703896,1 036 142,
9707,20-11-2022,1435,Omar Araya,45.0,viña del mar,valparaiso,Tienda,2,891771,1783542,,
9708,20-11-2022,4989,Benjamín González,65.0,concepción,bio bio,Tienda,2,94712,189424,,
9709,20-11-2022,3994,Rosamel Urrutia,65.0,santiago,metropolitana,Tienda,1,971304,971304,,
9710,20-11-2022,3744,Inés Olave,32.0,la serena,coquimbo,Tienda,2,991727,1983454,534 239,
9711,20-11-2022,1238,Francisca Toledo,59.0,santiago,rm,Tienda,4,935557,3742228,,
9712,20-11-2022,4657,Ana Correa,39.0,rancagua,,Web,2,254713,509426,,
9713,20-11-2022,5690,David Saavedra,47.0,temuco,la araucanía,Tienda,4,907451,3629804,,
9714,20-11-2022,3437,Leonardo Vera,25.0,valparaíso,,App,4,878220,3512880,,
9715,20-11-2022,5933,Ivette Neira,33.0,santiago,metropolitana,Tienda,3,262328,786984,,
9716,20-11-2022,776,José Morales,42.0,santiago,,App,4,770621,3082484,,234926.0
9717,20-11-2022,3626,Matías Vargas,31.0,antofagasta,,Web,3,1136560,3409680,,
9718,20-11-2022,5470,Verónica Lucero,34.0,santiago,region metropolitana,Tienda,3,124704,374112,,
9719,20-11-2022,4127,Juana Avendaño,49.0,santiago,metropolitana,Tienda,2,412805,825610,,
9720,20-11-2022,2876,Benjamín Araya,21.0,santiago,metropolitana,App,3,857875,2573625,,
9721,21-11-2022,3874,Carolina Espinoza,36.0,temuco,la araucanía,App,2,983568,1967136,,
9722,21-11-2022,3990,Gonzalo Riquelme,19.0,antofagasta,antofagasta,App,3,1003749,3011247,441 211,
9723,21-11-2022,3442,Sophia Salas,,valparaíso,,Web,3,638387,1915161,,
9724,21-11-2022,5384,Benjamín Castro,34.0,temuco,la araucanía,Tienda,1,668431,668431,,
9725,21-11-2022,4471,Juan Sánchez,52.0,santiago,,Tienda,3,242213,726639,,
9726,21-11-2022,1936,Alexis Azócar,41.0,santiago,rm,Tienda,3,258757,776271,,
9727,21-11-2022,2365,Elena Palacios,26.0,santiago,region metropolitana,Web,4,581802,2327208,,
9728,21-11-2022,4898,Eliana Alfaro,33.0,concepción,,Tienda,4,53272,213088,,
9729,21-11-2022,46,Julia Oyarzo,31.0,santiago,region metropolitana,Web,1,974682,974682,,696270.0
9730,21-11-2022,1841,Magdalena Castillo,52.0,viña del mar,valparaiso,Web,3,619862,1859586,,
9731,21-11-2022,3618,María Palma,29.0,concepción,,Web,2,48272,96544,,
9732,21-11-2022,5674,Priscila Henríquez,27.0,viña del mar,valparaiso,Tienda,1,1052126,1052126,,
9733,21-11-2022,5772,Gabriela Pacheco,33.0,viña del mar,,Tienda,2,268626,537252,,
9734,21-11-2022,3140,Vania Pereira,53.0,santiago,region metropolitana,Tienda,2,170902,341804,,
9735,21-11-2022,4918,Nancy Espinoza,21.0,santiago,metropolitana,Web,2,1138196,2276392,,
9736,21-11-2022,2874,Norma Mercado,34.0,antofagasta,,Web,3,664226,1992678,,
9737,21-11-2022,5420,Consuelo Alfaro,28.0,santiago,,Web,1,914181,914181,,
9738,21-11-2022,155,María Carreño,23.0,santiago,rm,App,4,183651,734604,,987085.0
9739,21-11-2022,3076,Rafaela Maldonado,26.0,santiago,,Web,3,465844,1397532,,
9740,21-11-2022,2431,Olga Vergara,78.0,santiago,metropolitana,Tienda,2,759603,1519206,,
9741,21-11-2022,158,Jonathan López,,temuco,,Tienda,4,456015,1824060,,785458.0
9742,21-11-2022,3826,Luciano Quispe,29.0,antofagasta,antofagasta,Web,4,1074627,4298508,441 211,
9743,21-11-2022,3256,Miguel Castro,34.0,valparaíso,valparaíso,Tienda,4,966667,3866668,954 253,
9744,21-11-2022,2960,José Iturra,48.0,santiago,rm,Tienda,2,838757,1677514,,
9745,21-11-2022,1364,Javiera Pincheira,24.0,viña del mar,,Web,3,402555,1207665,,
9746,21-11-2022,4217,Hugo Álvarez,63.0,viña del mar,valparaiso,Web,1,95326,95326,,
9747,21-11-2022,5160,Ana Campos,38.0,santiago,,Web,4,456481,1825924,,
9748,21-11-2022,216,Mónica Véliz,,temuco,,Tienda,3,963916,2891748,,313524.0
9749,21-11-2022,2604,Franco Sepúlveda,19.0,santiago,rm,Tienda,4,853451,3413804,,
9750,21-11-2022,685,Cristian Córdova,42.0,rancagua,,Tienda,1,313517,313517,,936438.0
9751,22-11-2022,2576,Antonia Farías,51.0,viña del mar,,Web,3,512719,1538157,,
9752,22-11-2022,3781,Tiare Montoya,28.0,valparaíso,valparaíso,App,2,271487,542974,954 253,
9753,22-11-2022,4691,Carlos Muñoz,22.0,santiago,,Tienda,4,871081,3484324,,
9754,22-11-2022,1254,Benjamín Pereira,57.0,santiago,rm,Web,4,56467,225868,,
9755,22-11-2022,1001,Nieves Uribe,20.0,antofagasta,,Web,1,975296,975296,,
9756,22-11-2022,5671,Ana Alarcón,49.0,puerto montt,los lagos,App,2,508510,1017020,328 924,
9757,22-11-2022,1290,Marcelo Rubilar,24.0,temuco,la araucanía,App,2,233165,466330,,
9758,22-11-2022,1430,Leonardo Norambuena,41.0,viña del mar,valparaiso,Tienda,3,293143,879429,,
9759,22-11-2022,398,Norma Vilches,32.0,puerto montt,los lagos,Web,1,975951,975951,328 924,486095.0
9760,22-11-2022,2776,Luis Toledo,53.0,antofagasta,antofagasta,Tienda,1,1071803,1071803,441 211,
9761,22-11-2022,5612,Leontina Lagos,21.0,santiago,,Web,3,1180109,3540327,,
9762,22-11-2022,5470,Verónica Lucero,34.0,santiago,region metropolitana,Web,1,919791,919791,,
9763,22-11-2022,1088,Simón Guerrero,19.0,santiago,,Web,1,483632,483632,,
9764,22-11-2022,5071,Jaime Jara,40.0,santiago,metropolitana,Tienda,3,978177,2934531,,
9765,22-11-2022,2646,Luisa Pincheira,36.0,santiago,,Web,2,828636,1657272,,
9766,22-11-2022,5664,Catalina Martínez,24.0,santiago,rm,Web,1,751694,751694,,
9767,22-11-2022,1380,Rodolfo Contreras,24.0,la serena,,Web,1,961938,961938,,
9768,22-11-2022,4083,Javiera Muñoz,31.0,concepción,bio bio,App,1,240139,240139,,
9769,22-11-2022,74,Hugo Toledo,35.0,concepción,,App,2,1147961,2295922,,833915.0
9770,22-11-2022,2348,Cristian Ríos,28.0,santiago,rm,Web,3,19744,59232,,
9771,22-11-2022,1168,María Flores,23.0,antofagasta,,App,4,158001,632004,,
9772,22-11-2022,1934,Adriana Jaramillo,23.0,talca,maule,Tienda,1,389241,389241,307 931,
9773,22-11-2022,4862,Cecilia Solís,33.0,santiago,metropolitana,Tienda,4,454928,1819712,,
9774,22-11-2022,4048,Ninoska Navarrete,29.0,viña del mar,valparaiso,App,3,195214,585642,,
9775,22-11-2022,4251,Yoselin Carrasco,20.0,valparaíso,,App,4,1066229,4264916,,
9776,22-11-2022,5866,Ana Orellana,22.0,santiago,rm,Web,4,131868,527472,,
9777,22-11-2022,2559,Luis Vergara,33.0,santiago,rm,Web,2,1162723,2325446,,
9778,22-11-2022,344,Carmen Viveros,38.0,la serena,,Web,3,797185,2391555,,490466.0
9779,22-11-2022,2982,Amparo Martínez,22.0,santiago,region metropolitana,Web,1,646784,646784,,
9780,22-11-2022,5169,Manuel Arias,,valparaíso,,Web,3,915608,2746824,,
9781,23-11-2022,4725,Víctor Núñez,29.0,santiago,metropolitana,App,2,28364,56728,,
9782,23-11-2022,2826,Margarita Ávila,23.0,concepción,,App,2,330031,660062,,
9783,23-11-2022,3819,Jorge Guerrero,31.0,concepción,biobío,App,3,1085914,3257742,1 036 142,
9784,23-11-2022,588,Emilia Herrera,22.0,valparaíso,valparaíso,App,2,818877,1637754,954 253,215992.0
9785,23-11-2022,4577,Luz Hormazábal,,concepción,bio bio,Web,3,1169323,3507969,,
9786,23-11-2022,4242,Carolina Uribe,20.0,santiago,rm,App,1,837103,837103,,
9787,23-11-2022,4692,Marcia Vera,64.0,temuco,,Web,1,887950,887950,,
9788,23-11-2022,2505,Jorge Sepúlveda,34.0,santiago,rm,Tienda,2,509913,1019826,,
9789,23-11-2022,625,Juan Rodríguez,46.0,santiago,rm,Tienda,4,456915,1827660,,656429.0
9790,23-11-2022,5089,Cristian Valenzuela,18.0,santiago,region metropolitana,App,4,71821,287284,,
9791,23-11-2022,1714,María Sandoval,38.0,temuco,la araucanía,Web,1,943032,943032,,
9792,23-11-2022,4691,Carlos Muñoz,22.0,santiago,,App,2,479770,959540,,
9793,23-11-2022,1452,Susan Gallardo,38.0,temuco,,Web,2,474956,949912,,
9794,23-11-2022,4528,Brenda Castillo,24.0,santiago,,Web,2,1073258,2146516,,
9795,23-11-2022,5466,Julio Aravena,28.0,santiago,rm,Web,2,33843,67686,,
9796,23-11-2022,263,Miguel Paz,30.0,santiago,metropolitana,Web,2,635686,1271372,,226076.0
9797,23-11-2022,2358,Marco Araya,22.0,antofagasta,antofagasta,Web,4,1168448,4673792,441 211,
9798,23-11-2022,4956,Helen Morales,43.0,viña del mar,,App,4,1040156,4160624,,
9799,23-11-2022,1578,Héctor Parra,,santiago,,App,3,1101723,3305169,,
9800,23-11-2022,2427,Gonzalo Valladares,34.0,santiago,,Tienda,3,356618,1069854,,
9801,23-11-2022,1761,Carmen Aránguiz,30.0,rancagua,o'higgins,Web,4,136804,547216,335 932,
9802,23-11-2022,1600,Eduardo Alfaro,33.0,santiago,,Web,4,126765,507060,,
9803,23-11-2022,3007,Elvira Gutiérrez,18.0,concepción,biobío,App,4,1059818,4239272,1 036 142,
9804,23-11-2022,3717,Sergio Hernández,32.0,santiago,metropolitana,Tienda,4,1176654,4706616,,
9805,23-11-2022,2850,Susana Soto,25.0,la serena,coquimbo,Web,3,888039,2664117,534 239,
9806,23-11-2022,255,Pablo Valdivia,44.0,santiago,metropolitana,Tienda,2,135828,271656,,252543.0
9807,23-11-2022,5192,Ana Retamales,38.0,santiago,metropolitana,Tienda,1,1172975,1172975,,
9808,23-11-2022,4167,Cristian Pincheira,,rancagua,o'higgins,Web,2,74818,149636,335 932,
9809,23-11-2022,1386,Bruno Rodríguez,28.0,antofagasta,antofagasta,Web,1,929866,929866,441 211,
9810,23-11-2022,2091,Olga Alarcón,32.0,concepción,,Tienda,2,781609,1563218,,
9811,24-11-2022,5175,Francisco Bahamonde,22.0,santiago,rm,App,4,82340,329360,,
9812,24-11-2022,1742,Renato Cáceres,,santiago,,Tienda,3,728598,2185794,,
9813,24-11-2022,3272,Karla Rojas,54.0,temuco,,Web,3,76288,228864,,
9814,24-11-2022,1098,Emilia García,49.0,concepción,biobío,Web,1,706049,706049,1 036 142,
9815,24-11-2022,3568,Yesica Encina,32.0,talca,,Web,4,1130766,4523064,,
9816,24-11-2022,3549,Carlos Rojas,56.0,concepción,bio bio,Web,1,1072049,1072049,,
9817,24-11-2022,3604,Gabriel Quezada,35.0,antofagasta,,Tienda,1,461828,461828,,
9818,24-11-2022,301,Guido Sepúlveda,42.0,antofagasta,,Tienda,4,30151,120604,,146514.0
9819,24-11-2022,5465,Angélica Araya,33.0,concepción,,Tienda,3,778886,2336658,,
9820,24-11-2022,11,María González,29.0,la serena,,Web,1,770318,770318,,118526.0
9821,24-11-2022,1566,Mónica Barriga,26.0,la serena,,Tienda,4,518679,2074716,,
9822,24-11-2022,544,Katherine López,21.0,valparaíso,,Web,2,821500,1643000,,704531.0
9823,24-11-2022,4873,Vicente Torres,42.0,puerto montt,,Web,2,249671,499342,,
9824,24-11-2022,5230,Jorge Herrera,,concepción,biobío,Web,3,533168,1599504,1 036 142,
9825,24-11-2022,5392,Francisco González,49.0,viña del mar,,Tienda,3,743049,2229147,,
9826,24-11-2022,5348,Juan Villarroel,,puerto montt,los lagos,Web,2,932098,1864196,328 924,
9827,24-11-2022,3520,Carolina Lara,28.0,temuco,,App,2,231467,462934,,
9828,24-11-2022,4061,Bruno Altamirano,61.0,la serena,,Tienda,1,831520,831520,,
9829,24-11-2022,3072,Amaro López,29.0,temuco,la araucanía,Tienda,2,642725,1285450,,
9830,24-11-2022,2058,Elena Galdames,32.0,valparaíso,,App,2,444552,889104,,
9831,24-11-2022,962,Fernando Vera,46.0,viña del mar,valparaiso,Tienda,4,34776,139104,,642837.0
9832,24-11-2022,4756,Pablo Avendaño,31.0,santiago,,Web,4,177387,709548,,
9833,24-11-2022,2423,Martín Valdés,19.0,viña del mar,,Web,4,830715,3322860,,
9834,24-11-2022,3814,Ernesto Quinteros,38.0,la serena,,Web,4,784166,3136664,,
9835,24-11-2022,1455,Manuel Villar,32.0,temuco,,Web,1,307555,307555,,
9836,24-11-2022,4821,Celinda Caballero,26.0,antofagasta,,Web,1,573608,573608,,
9837,24-11-2022,1373,Noelia Soto,44.0,antofagasta,antofagasta,App,3,1002989,3008967,441 211,
9838,24-11-2022,2317,Emiliano Meza,18.0,puerto montt,los lagos,Web,2,644500,1289000,328 924,
9839,24-11-2022,4170,Thomás Robles,34.0,valparaíso,,Web,4,586312,2345248,,
9840,24-11-2022,2179,Nelson Cisternas,,santiago,rm,Web,1,516981,516981,,
9841,25-11-2022,397,Sergio Osorio,20.0,valparaíso,,Web,3,257363,772089,,872571.0
9842,25-11-2022,2950,Valentina Segura,29.0,rancagua,o'higgins,App,2,651479,1302958,335 932,
9843,25-11-2022,731,Sebastián Mora,52.0,santiago,region metropolitana,Tienda,3,1159812,3479436,,247839.0
